asin,title,price,url,category,batch_number
"B08HWDH8V5","[Último 2022] tapones para los oídos para dormir nadar, 8 pares de tapones de silicona reutilizables moldeables con cancelación de ruido para tiro, nadadores, ronquidos, conciertos, aviones, viajes, trabajo, estudio","$525.95","","Salud y Cuidado Personal",10
"B008W5UUAA","Aesop - Resurrection Rinse-Free Hand Wash - 50ml/1.7oz","$716.61","","Salud y Cuidado Personal",10
"B081S9B38N","MediMitt ToeMitt vendajes para dedos de los pies grandes (cobertura completa vendaje de punta grande), Small 10-Pack","$788.45","","Salud y Cuidado Personal",10
"B00S8NU02E","NewGel+ E 24"" X 2"" Abdomen Clear (1 per box)","$2,533.65","","Salud y Cuidado Personal",10
"B071R787M9","Orange Glo - Limpiador de suelos de madera dura 4 en 1 con un solo paso, aroma a naranja fresco, 3 unidades","$1,143.48","","Salud y Cuidado Personal",10
"B00161SB7G","Tsukineko StazOn - Limpiador de sellos multiusos con tapa blanda, aroma a limón, botella de 2 onzas líquidas","$521.96","","Salud y Cuidado Personal",10
"B0CQRBM5BG","GOLDENMATE 12 V 12 Ah (2 unidades de batería de litio LiFePO4 recargable de ciclo profundo","$2,687.55","","Salud y Cuidado Personal",10
"B00YPP2LBM","Thymes Frasier - Vela de aguja de abeto – Velas navideñas para el hogar perfumadas con notas de abeto siberiano crujiente, madera de cedro y sándalo, decoración de Navidad, regalos de Navidad para","$1,185.92","","Salud y Cuidado Personal",10
"B07B9FLTDN","BLITZU - Rodillera de compresión para hombres y mujeres, el mejor soporte de rodilla para correr, gimnasio, entrenamiento, fitness, levantamiento de pesas Alivio del dolor en las articulaciones, artritis, ACL, desgarro del menisco y recuperación de lesiones L","$538.18","","Salud y Cuidado Personal",10
"B00VIXFAVW","No Gray Quick Fix Instant Touch-Up for Gray Roots (Set of 1, Brown/Black) by No Gray Quick Fix","$487.84","","Salud y Cuidado Personal",10
"B07QKFX2CL","Care Science Hidrocoloide, extra grande | Sello 100% impermeable que promueve hasta 2 veces más rápido, reduce las cicatrices, alivia el dolor sin medicamentos (4 x 4 pulgadas, 3 unidades)","$546.42","","Salud y Cuidado Personal",10
"B09YCFPTFM","TOKPELA Yoni - Hierbas de vapor en V, hierbas de vapor vaginales 100% orgánicas (embalaje de bolsa de filtro), kit de vapor Yoni (20 vapores)","$708.39","","Salud y Cuidado Personal",10
"B0CTFF47BQ","POWJIELI - Baterías AA recargables Ni-MH, 1.2 V, 1000 mAh, batería solar doble A precargada, para jardín y paisajismo, luces de cadena, luces de acera (paquete de 12)","$538.18","","Salud y Cuidado Personal",10
"B07YNWX9WW","All Day locks & Braid Foam Control","$530.75","","Salud y Cuidado Personal",10
"B007NTFGAA","Acqua Distillata Alle Rose (Rose Water) 300 ml by Manetti Roberts by Manetti Roberts","$623.76","","Salud y Cuidado Personal",10
"B077P1D45H","Herstyler Marula Oil Hair Serum | Frizzy Hair Serum for Straightening & Sheen | Fragrant Hair Care Serum for Glossy Tresses | Hair Treatment Serum to Give Hair that Extra Boost | Treasure Your Hair","$640.68","","Salud y Cuidado Personal",10
"B07D1W85JB","Venofye Queen Bee Day Moisturizer","$915.03","","Salud y Cuidado Personal",10
"B0D7RQ1M9T","JJPOBYL - Baterías recargables AA 1300 mAh 1.2 V NiMH para luz solar, baterías solares precargadas para luces de jardín, paisaje Dero (12 unidades AA)","$776.95","","Salud y Cuidado Personal",10
"B09YMM9J6R","Bolsas de basura altas, grandes y fuertes de 39 galones con cierre de cordón. Bolsa de cocina, patio, césped y hoja, basura de casa y garaje. 50 unidades. Bolsas de basura","$1,017.63","","Salud y Cuidado Personal",10
"B073ZD7XVV","EBL - Cargador de batería inteligente para baterías recargables C D AA AAA 9V Ni-MH Ni-CD con función de descarga y visualización LCD","$783.66","","Salud y Cuidado Personal",10
"B0019LVNSW","Naturtint Natural Chestnut 4N - 5.6 fl oz - Liquid by Naturtint","$663.80","","Salud y Cuidado Personal",10
"B07M5C7DR5","Bionyx Platinum Advanced Eye Cream 30g","$1,543.10","","Salud y Cuidado Personal",10
"B07G89QPL6","Frudia Antioxidant Pomegranate Nutri-Moisturizing Cream 55g","$738.92","","Salud y Cuidado Personal",10
"B07HQX4X62","Valjean Labs Facial Serum, Combo Pack of Hydrate, Glow, and Firm (1oz Bottles)","$1,039.44","","Salud y Cuidado Personal",10
"B09SY4TJN3","Luxury Bath Gift Set for Women - 10 Relaxing Spa Gifts for Women with Lavender and Frankincense. Bath Spa Gift Basket for Women with Self Care Gifts and Home Spa Products. Birthday gifts for women.","$1,414.85","","Salud y Cuidado Personal",10
"B076BTZMRM","Temporary Silver Gray Hair Wax Pomade for Men and Women, Luxury Coloring Mud Grey Hair Dye,Washable Treatment with All Day Hold. Non-Greasy Matte Hairstyle Ash for Party, Cosplay","$513.01","","Salud y Cuidado Personal",10
"B00DB8P03K","Nest - Difusor de Varillas de Nueva York, Mandarina siciliana, 6 onzas líquidas, Fragancia hasta 90 días, Soporte de Vidrio Reutilizable y Recargable, Incluye 8 Varillas de caña Totalmente Naturales,","$1,864.34","","Salud y Cuidado Personal",10
