asin,title,price,url,category,batch_number
"B08LDHJ38P","FUN KIDZ FunKidz - Kit de limo de unicornio esponjoso para niñas, regalo para niños a partir de 6 años, kit de fabricación de limo divertido para manualidades, juguete de regalo de cumpleaños","$980.05","","Juguetes y Juegos",8
"B0BXHHFQLL","KLEDERY - Tarjetas de tarot para principiantes, tarjetas de tarot clásicas con significados, tarjetas de tarot duraderas con libro guía para principiantes (negro)","$538.18","","Juguetes y Juegos",8
"B0DJRKWGVL","Party & Co. Shock You - The Fun Packed Multi Challenge Shock Game, +16 años","$1,571.60","","Juguetes y Juegos",8
"B092ZWVFD1","Juego de bolos de mesa Trisquirrel, bolera de mesa, juego de 10 pines para niños y adultos, perfecto para el hogar, la oficina y la fiesta","$1,731.55","","Juguetes y Juegos",8
"B0CDHZY6FF","Maple Valley Base Game por KTBG, juego de mesa de estrategia para 1 a 5 jugadores, mayores de 12 años","$1,364.75","","Juguetes y Juegos",8
"B007VDW04I","Fun Shack Disfraz de Pirata para Hombre Adulto, Traje Halloween, Talla M","$1,773.53","","Juguetes y Juegos",8
"B08Y89JP26","Handicraftviet - Wooden Wizard Wand 15 Inch Magic Wand Real Madera/Coleccionable Vara Música de Disfraces Regalo para la Fiesta de Disfraces","$688.97","","Juguetes y Juegos",8
"B0B1ZDY4BD","Suministros de fiesta, 24 lápices de varita, 24 lentes negros con marco redondo, sin lentes para la escuela, cumpleaños, decoración de cosplay, Halloween (48 piezas todas)","$1,041.62","","Juguetes y Juegos",8
"B0D365CY1Y","Orgnafey - Globos cuadrados de aluminio dorado de Mylar para pared, fondo plano de doble cara, con arco de globo metálico chapado en cromo, kit de guirnalda para decoración de Año Nuevo, cumpleaños,","$705.57","","Juguetes y Juegos",8
"B0BPQ97XRZ","RNK Gaming Mexican Train Dominoes Set Double 12 Color with Numbers and Wooden Hub 8 Metal Trains and Aluminum Case","$1,441.94","","Juguetes y Juegos",8
"B092ZQHZJS","MARPPY - Juguetes de baño, aro de baloncesto para tina para niños pequeños, niños y niñas con 4 bolas suaves, sin moho y ventosa fuerte, juego de disparo en tina y juguetes divertidos para niños o niñas","$537.70","","Juguetes y Juegos",8
"B0DDJD5K9G","juego de ajedrez magnético 2025 nuevo juego de estrategia de mesa para niños y adultos, divertido juego de mesa magnético multijugador familiar para fiestas, juego magnético apto para viajes con zona","$683.72","","Juguetes y Juegos",8
"B06XKGJ4YT","Touched by Nature Saco de Dormir de algodón orgánico","$688.97","","Juguetes y Juegos",8
"B07LG9GVKX","Vallejo Metal Color Set Engine 77.604","$1,200.21","","Juguetes y Juegos",8
"B08VHT1VSJ","ACEGER Bicicleta Cruiser de playa para niñas, bicicleta de 16 pulgadas y 20 pulgadas para niños de 4 a 9 años","$6,170.26","","Juguetes y Juegos",8
"B0719MMCHT","Bezier Games Juego de Mesa Silbato Stop","$1,210.85","","Juguetes y Juegos",8
"B0DKCTVQDC","Juego de ajedrez magnético con 32 piedras de viaje, 3 cuerdas y bolsa de almacenamiento portátil, juego de mesa de estrategia para la noche de juego familiar, uso en interiores y exteriores para niños","$918.43","","Juguetes y Juegos",8
"B0DWBHBFJ8","BLOKEES Transformers: Set Golden 2025 71192","$2,455.26","","Juguetes y Juegos",8
"B09BGDQVBS","Hatchimals CollEGGtibles, Juego Familiar para el hogar con 3 Personajes y hasta 3 bebés Sorpresa (el Estilo Puede Variar), Juguetes para niños para niñas a Partir de 5 años","$929.65","","Juguetes y Juegos",8
"B07NR8V4DM","Juego de cartas Misty - Un viaje de ensueño de garabatos y estrategia de ventana! Divertido juego familiar para niños y adultos, a partir de 6 años, 1 a 4 jugadores, tiempo de juego de 15 minutos,","$821.90","","Juguetes y Juegos",8
"B00QXVUCDA","Kotaro Pro Bamboo Kendama Toy with Extra String","$789.41","","Juguetes y Juegos",8
"B000PH9PLI","Juego de pintura de color de modelo – colores alemanes de la Segunda","$1,726.49","","Juguetes y Juegos",8
"B0CQLMDB7N","VAMSLOVE - Juego de mesa de madera con 3 pistas magnético con ranuras grandes para almacenar 2 cartas y 9 clavijas de metal, viaje y noche de juego familiar (instrucciones incluidas","$1,126.68","","Juguetes y Juegos",8
"B0BD6GQ2HR","Matagot Pan'S Island - Juego de Mesa - Aventura de deducción cooperativa en Neverland! Juego de Estrategia de fantasía para niños y Adultos, a Partir de 10 años, 2 a 5 Jugadores, 45 a 60 Minutos,","$1,618.97","","Juguetes y Juegos",8
"B0DBG3JJ5T","Juego de mesa electrónico de carreras de caballos, juego de carreras de 6 caballos de sobremesa, juegos portátiles de entretenimiento para fiestas familiares, con destornillador","$984.79","","Juguetes y Juegos",8
"B09XTXPD8V","Laumoi - Juego de 36 cuadernos de bolsillo con bolígrafos, tamaño A6, bonitos cuadernos ejecutivos pequeños rayados, con tapa dura y soporte para bolígrafos, para oficina y escuela, 9,5x14 cm (negro)","$1,753.09","","Libros",8
"0786966106","Tomb of Annihilation","$1,384.17","","Libros",8
"B00B4H8VJ0","Bradley Smokers BT5FV120 Bisquettes, 5 Flavor Variety, 120-Pack","$1,482.69","","Libros",8
"B098RZ48B7","PATCH & TWEAK EXPLORING MODULAR SYNTHESIS","$2,245.26","","Libros",8
"B0B8TWSVZ7","Auchq All About Letter Pocket Chart, carta del día/semana Actividad en la pared proporciona práctica diaria de los estudiantes en el aprendizaje del alfabeto, cantos, palabras, ideal para el aula de","$1,281.57","","Libros",8
"B0C9J518XM","Nollh Kit de Diario para Niñas y Adolescentes - Juego de Álbum de Recortes Estacionario y Suministros de Diario, Regalos de Cumpleaños","$933.49","","Libros",8
"B0CXPJXBC7","Zaviko 8 Pack Dotted Paper 8.5 x 11.75 Dotted Notebook White Paper Letter Size Dot Grid Graphing Pad","$812.90","","Libros",8
"B0CZ3ZPXHJ","NomadCraftsCo. Diario de piel clásico con caja de regalo – Grimorio, cuaderno de bocetos y cuaderno – Diarios de piel perfectos para mujeres y hombres – Elegante libro clásico para escribir y dibujar","$1,867.21","","Libros",8
"1733817298","Procedimientos de Operación y Servicio del Inversor Minisplit","$2,908.09","","Libros",8
"B07KSPXKXT","Huhuhero - Cuaderno con forro, paquete de 5 cuadernos de tapa dura negra para el trabajo, mujeres y hombres, diarios de piel de papel grueso de 120 g/m², para escribir notas, tomar negocios","$1,064.14","","Libros",8
"8992491395","Sogang Korean 3A: Student's Book (New Series)","$1,110.64","","Libros",8
"B07QMT18S9","The Amazing Office Libélula - Diario recargable de corazón – Cuaderno de escritura de 5 x 8 pulgadas con cierre magnético y 200 páginas forradas, diario personal, lindo diario para mujeres y hombres,","$683.21","","Libros",8
"B07KCRKNTX","Mapa plano del mundo – 1892 Alexander Gleason Mapa – 24 x 36 pulgadas – Póster decorativo para pared – Plano circular – Longitud y tiempo – Proyección azimutal polar – Tierras planas – Decoración de","$1,255.20","","Libros",8
"B0CCD18D1Q","Yoment B5 - Cuaderno en espiral con rayas universitarias de 18,5 x 25,8 cm, 300 páginas, cuaderno en espiral con forro grueso de 100 g/m², cuaderno de escritura para escuela, trabajo, estudiantes","$557.60","","Libros",8
"B0B5KZXZKW","Nichela Bloc de notas para planificación diaria y organización del trabajo, páginas rayadas de 4 x 6 pulgadas, papel blanco grueso brillante – 30 páginas, papeles forrados – Paquete de 6","$487.84","","Libros",8
"607415113X","Marques De Sade. 1740-1814. Selección","$828.25","","Libros",8
